time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-25T18:14:22.323Z,38.1584,-118.1973,0,0.6,ml,5,284.3,0.259,0.1463,nn,nn00545470,2016-05-25T19:03:03.662Z,"55km SE of Hawthorne, Nevada",earthquake,,0,0.1,2,reviewed,nn,nn
2016-05-25T18:12:52.740Z,34.0488333,-117.3508333,-0.41,0.82,ml,18,102,0.05217,0.17,ci,ci37574712,2016-05-25T19:02:16.642Z,"4km WNW of Grand Terrace, CA",quarry blast,0.42,31.61,0.078,10,reviewed,ci,ci
2016-05-25T18:05:53.100Z,46.1958333,-122.194,4.7,-0.01,md,9,103,0.004974,0.2,uw,uw61144057,2016-05-25T18:37:32.040Z,"37km NNE of Amboy, Washington",earthquake,1.09,0.79,0.057,4,reviewed,uw,uw
2016-05-25T17:51:46.400Z,33.9111667,-117.0533333,14.45,1.26,ml,49,33,0.06135,0.11,ci,ci37574656,2016-05-25T18:54:59.020Z,"7km WSW of Beaumont, CA",earthquake,0.13,0.33,0.168,23,reviewed,ci,ci
2016-05-25T17:25:22.930Z,45.2308333,-111.6795,3.5,0.66,ml,7,171,0.255,0.06,mb,mb80149204,2016-05-25T20:34:30.750Z,"22km ESE of Virginia City, Montana",earthquake,0.72,4.74,0.037,2,reviewed,mb,mb
2016-05-25T17:18:30.000Z,62.9202,-150.1774,76.9,1.2,ml,,,,0.94,ak,ak13606212,2016-05-25T17:35:03.387Z,"66km N of Talkeetna, Alaska",earthquake,0.5,0.9,,,automatic,ak,ak
2016-05-25T17:16:47.715Z,40.6515,-119.4563,7.7,1.3,ml,5,114.59,0.056,0.0788,nn,nn00545465,2016-05-25T17:40:18.864Z,"10km NW of Gerlach-Empire, Nevada",earthquake,,5.9,0.33,4,reviewed,nn,nn
2016-05-25T17:03:39.700Z,38.0436668,-122.4086685,5.39,1.22,md,12,131,0.0667,0.12,nc,nc72641811,2016-05-25T18:53:02.569Z,"8km NW of Montalvin, California",earthquake,0.49,1.27,0.35,8,automatic,nc,nc
2016-05-25T16:52:29.000Z,61.4883,-149.8597,46.6,1.8,ml,,,,0.69,ak,ak13606206,2016-05-25T17:07:36.519Z,"6km SE of Big Lake, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-05-25T16:44:22.430Z,32.9215,-115.5275,9.03,2.13,ml,32,73,0.03434,0.28,ci,ci37574608,2016-05-25T17:29:22.887Z,"6km S of Brawley, CA",earthquake,0.29,0.58,0.184,48,reviewed,ci,ci
2016-05-25T16:43:00.540Z,36.6203346,-121.107666,8.56,1.87,md,17,74,0.06739,0.19,nc,nc72641801,2016-05-25T18:02:03.449Z,"29km NE of Soledad, California",earthquake,0.55,1.45,0.2,12,automatic,nc,nc
2016-05-25T16:42:23.190Z,47.4083333,-122.6335,11.67,1.93,ml,16,81,0.1222,0.24,uw,uw61143982,2016-05-25T16:55:28.130Z,"1km S of Burley, Washington",earthquake,0.58,1.44,0.222,50,reviewed,uw,uw
2016-05-25T16:15:27.750Z,37.646,-118.9415,4.07,0.25,md,13,89,0.02005,0.06,nc,nc72641796,2016-05-25T20:38:01.810Z,"2km E of Mammoth Lakes, California",earthquake,0.22,0.54,0.375,12,reviewed,nc,nc
2016-05-25T15:47:08.060Z,37.651,-118.837,3.27,0.26,md,10,142,0.01305,0.03,nc,nc72641791,2016-05-25T17:19:02.343Z,"11km E of Mammoth Lakes, California",earthquake,0.4,0.74,0.112,6,reviewed,nc,nc
2016-05-25T15:42:33.290Z,34.3448333,-116.8798333,-1.41,1.23,ml,46,63,0.04345,0.26,ci,ci37574512,2016-05-25T17:11:17.330Z,"10km NNW of Big Bear City, CA",quarry blast,0.35,31.61,0.094,17,reviewed,ci,ci
2016-05-25T15:24:52.550Z,40.499,-110.628,14.41,2.69,ml,41,82,0.1082,0.25,uu,uu60149227,2016-05-25T16:14:54.438Z,"40km NNW of Duchesne, Utah",earthquake,0.45,0.45,0.185,19,reviewed,uu,uu
2016-05-25T15:19:29.000Z,66.51,-150.3286,3.9,1.2,ml,,,,0.45,ak,ak13606197,2016-05-25T15:33:47.865Z,"83km S of Coldfoot, Alaska",earthquake,0.7,0.5,,,automatic,ak,ak
2016-05-25T15:15:03.000Z,60.2005,-141.3235,1.5,1.3,ml,,,,0.84,ak,ak13606195,2016-05-25T15:33:47.054Z,"63km ENE of Cape Yakataga, Alaska",earthquake,0.4,5.6,,,automatic,ak,ak
2016-05-25T14:53:07.380Z,33.6713333,-116.7131667,15.17,0.51,ml,24,93,0.03292,0.1,ci,ci37574456,2016-05-25T16:56:14.048Z,"8km S of Idyllwild, CA",earthquake,0.19,0.27,0.191,10,reviewed,ci,ci
2016-05-25T14:41:48.660Z,33.635,-116.8536667,16.67,0.47,ml,20,104,0.006988,0.09,ci,ci37574440,2016-05-25T16:52:37.006Z,"13km SSE of Valle Vista, CA",earthquake,0.24,0.41,0.096,3,reviewed,ci,ci
2016-05-25T14:35:57.430Z,45.32,-121.7118333,0.74,0.75,ml,6,137,0.04303,0.17,uw,uw61143947,2016-05-25T20:13:57.430Z,"21km E of Mount Hood Village, Oregon",earthquake,0.62,0.49,0.294,3,reviewed,uw,uw
2016-05-25T14:15:01.750Z,37.6408348,-118.9443359,5.55,1.6,md,19,67,0.02542,0.02,nc,nc72641776,2016-05-25T14:46:03.039Z,"2km ESE of Mammoth Lakes, California",earthquake,0.41,0.69,0.19,17,automatic,nc,nc
2016-05-25T14:13:11.500Z,41.6045,-121.6056667,-1.1,1.57,md,9,248,0.02158,0.05,nc,nc72641781,2016-05-25T23:19:02.282Z,"40km SSW of Tulelake, California",earthquake,0.69,0.56,0.194,11,reviewed,nc,nc
2016-05-25T14:02:34.620Z,19.4171667,-155.61,2.112,1.89,md,8,126,0.02195,0.1,hv,hv61272941,2016-05-25T16:36:26.410Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.57,0.032,3,reviewed,hv,hv
2016-05-25T14:02:26.430Z,19.4176667,-155.6291667,3.99,0.63,md,10,146,0.01492,0.07,hv,hv61272946,2016-05-25T16:39:58.280Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.63,0.62,0.069,4,reviewed,hv,hv
2016-05-25T14:00:31.060Z,47.3368333,-123.1178333,45.36,2.27,ml,16,77,0.1551,0.13,uw,uw61143937,2016-05-25T14:27:29.985Z,"13km N of Shelton, Washington",earthquake,0.55,1.22,0.11,7,reviewed,uw,uw
2016-05-25T13:54:52.000Z,63.0044,-151.1909,28.7,1,ml,,,,1.36,ak,ak13606187,2016-05-25T14:02:23.774Z,"93km NW of Talkeetna, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-05-25T13:43:08.800Z,19.0753,-64.6455,62,3.1,Md,5,313.2,0.74919495,0.23,pr,pr16146027,2016-05-25T19:40:17.223Z,"72km N of Road Town, British Virgin Islands",earthquake,10.8,15,0,4,reviewed,pr,pr
2016-05-25T13:30:21.831Z,39.3669,-120.5613,7.1,0.7,ml,9,196.98,0.187,0.1379,nn,nn00545452,2016-05-25T15:37:14.192Z,"31km SE of Downieville, California",earthquake,,4.3,0.3,3,reviewed,nn,nn
2016-05-25T13:30:01.690Z,34.46,-116.3083333,0.97,1.07,ml,16,78,0.179,0.1,ci,ci37574368,2016-05-25T21:30:18.193Z,"32km SSW of Ludlow, CA",earthquake,0.21,0.38,0.172,17,reviewed,ci,ci
2016-05-25T13:24:05.590Z,34.2858333,-117.0315,2.89,1.47,ml,36,91,0.09467,0.24,ci,ci37574360,2016-05-25T13:40:50.896Z,"11km NE of Running Springs, CA",earthquake,0.33,1.01,0.14,30,reviewed,ci,ci
2016-05-25T13:23:50.770Z,34.2826667,-117.0288333,1.98,1.56,ml,64,33,0.09178,0.21,ci,ci37574352,2016-05-25T13:41:11.066Z,"11km NE of Running Springs, CA",earthquake,0.23,0.63,0.133,29,reviewed,ci,ci
2016-05-25T13:16:04.360Z,37.5671654,-118.856163,5.16,1.75,md,25,108,0.05202,0.03,nc,nc72641771,2016-05-25T13:46:03.894Z,"13km SE of Mammoth Lakes, California",earthquake,0.32,0.52,0.17,22,automatic,nc,nc
2016-05-25T13:09:27.000Z,61.2411,-149.4899,25.2,2.1,ml,,,,0.72,ak,ak13606141,2016-05-25T13:27:32.228Z,"22km E of Anchorage, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-05-25T13:01:07.330Z,40.4886667,-110.6526667,15.74,4.03,ml,51,124,0.09555,0.22,uu,uu60149217,2016-05-25T22:24:14.843Z,"41km NNW of Duchesne, Utah",earthquake,0.59,0.49,0.165,28,reviewed,uu,uu
2016-05-25T12:54:16.000Z,51.6316,-178.4788,4.8,2.8,ml,,,,0.42,ak,ak13606136,2016-05-25T17:46:14.682Z,"36km SW of Tanaga Volcano, Alaska",earthquake,0.5,0.7,,,reviewed,ak,ak
2016-05-25T12:52:34.921Z,38.3639,-118.1543,8.1,0.7,ml,10,90.59,0.069,0.0859,nn,nn00545449,2016-05-25T15:18:40.139Z,"44km ESE of Hawthorne, Nevada",earthquake,,2,0.38,3,reviewed,nn,nn
2016-05-25T12:24:06.650Z,17.6042,-94.6667,141.56,4.4,mb,,126,2.755,0.84,us,us20005xsk,2016-05-25T12:41:22.578Z,"20km S of Hidalgotitlan, Mexico",earthquake,9.9,11.9,0.046,138,reviewed,us,us
2016-05-25T12:18:04.330Z,36.7563324,-121.2734985,8.4,1.81,md,23,74,0.06387,0.07,nc,nc72641761,2016-05-25T12:49:02.760Z,"10km SE of Ridgemark, California",earthquake,0.25,0.6,0.19,19,automatic,nc,nc
2016-05-25T12:12:32.990Z,33.2213333,-116.7246667,12.23,0.49,ml,20,78,0.03209,0.1,ci,ci37574312,2016-05-25T13:41:12.650Z,"4km ESE of Lake Henshaw, CA",earthquake,0.25,0.48,0.159,10,reviewed,ci,ci
2016-05-25T12:07:21.450Z,32.3136667,-115.3378333,10.39,1.97,ml,14,179,0.1091,0.2,ci,ci37574304,2016-05-25T17:19:50.730Z,"14km WSW of Delta, B.C., MX",earthquake,0.84,0.98,0.166,22,reviewed,ci,ci
2016-05-25T12:01:38.000Z,60.0581,-140.6702,5.7,2.3,ml,,,,0.8,ak,ak13606088,2016-05-25T12:18:23.433Z,"77km NW of Yakutat, Alaska",earthquake,0.3,0.1,,,automatic,ak,ak
2016-05-25T11:56:23.050Z,33.6716667,-116.9278333,15.14,0.81,ml,25,71,0.01573,0.13,ci,ci37574296,2016-05-25T13:41:35.422Z,"9km SSW of Valle Vista, CA",earthquake,0.24,0.46,0.136,27,reviewed,ci,ci
2016-05-25T11:37:08.000Z,63.0544,-150.3285,103,1,ml,,,,0.7,ak,ak13606086,2016-05-25T11:47:40.664Z,"78km WSW of Cantwell, Alaska",earthquake,0.5,0.9,,,automatic,ak,ak
2016-05-25T11:14:35.980Z,33.978,-117.2425,13.09,0.76,ml,21,112,0.0655,0.29,ci,ci37574272,2016-05-25T13:41:25.388Z,"6km NNW of Moreno Valley, CA",earthquake,0.59,1.15,0.268,24,reviewed,ci,ci
2016-05-25T11:03:31.240Z,40.3181648,-124.8079987,8.01,2.08,md,8,284,0.4191,0.07,nc,nc72641756,2016-05-25T11:26:02.567Z,"54km WSW of Ferndale, California",earthquake,4.44,4.44,0.16,2,automatic,nc,nc
2016-05-25T11:02:36.000Z,61.8314,-149.5447,34.1,1,ml,,,,0.57,ak,ak13606083,2016-05-25T17:08:23.822Z,"18km WNW of Fishhook, Alaska",earthquake,0.4,0.6,,,reviewed,ak,ak
2016-05-25T11:02:11.000Z,59.7104,-141.6253,18.9,1.4,ml,,,,0.67,ak,ak13606082,2016-05-25T11:17:34.444Z,"60km SE of Cape Yakataga, Alaska",earthquake,1,0.3,,,automatic,ak,ak
2016-05-25T10:56:02.560Z,40.6421,-119.4737,4,0.9,ml,6,171.83,0.065,0.1413,nn,nn00545448,2016-05-25T15:09:16.014Z,"10km NW of Gerlach-Empire, Nevada",earthquake,,15,0.5,4,reviewed,nn,nn
2016-05-25T10:52:04.000Z,59.9359,-152.6899,83.2,1.7,ml,,,,0.28,ak,ak13606080,2016-05-25T11:07:33.932Z,"51km WNW of Anchor Point, Alaska",earthquake,0.7,0.8,,,automatic,ak,ak
2016-05-25T10:49:12.000Z,60.0635,-150.2324,33.7,2.1,ml,,,,0.52,ak,ak13606077,2016-05-25T11:07:33.278Z,"44km W of Seward, Alaska",earthquake,0.3,0.1,,,automatic,ak,ak
2016-05-25T10:40:54.790Z,40.3160019,-124.6856689,20.35,2.24,md,10,266,0.31,0.13,nc,nc72641751,2016-05-25T11:03:03.502Z,"45km SW of Ferndale, California",earthquake,3.33,1.14,0.1,3,automatic,nc,nc
2016-05-25T10:39:33.861Z,41.8848,-119.6388,8.2,1.9,ml,7,120.52,0.135,0.144,nn,nn00545443,2016-05-25T14:07:27.331Z,"67km ESE of Lakeview, Oregon",earthquake,,3.8,0.45,6,reviewed,nn,nn
2016-05-25T10:35:45.708Z,38.1667,-118.1945,2.7,0.4,ml,6,140.6,0.257,0.0989,nn,nn00545447,2016-05-25T15:03:01.711Z,"54km SE of Hawthorne, Nevada",earthquake,,8.9,0.1,2,reviewed,nn,nn
2016-05-25T10:11:36.000Z,62.2321,-149.9367,26.6,1.1,ml,,,,0.38,ak,ak13606075,2016-05-25T10:18:44.283Z,"9km NNW of Y, Alaska",earthquake,0.5,0.3,,,automatic,ak,ak
2016-05-25T09:46:36.480Z,37.7671667,-122.5751667,10.33,0.87,md,22,97,0.07413,0.02,nc,nc72641746,2016-05-26T00:38:02.446Z,"12km NW of Daly City, California",earthquake,0.2,0.56,0.146,15,reviewed,nc,nc
2016-05-25T09:27:34.280Z,33.485,-116.5838333,10.04,0.35,ml,18,74,0.071,0.16,ci,ci37574264,2016-05-25T13:41:39.429Z,"11km SE of Anza, CA",earthquake,0.38,0.72,0.105,8,reviewed,ci,ci
